END_DATE,REPORT_DAT,offensegroup,METHOD,OFFENSE,offensekey,location,sector,YEAR,DISTRICT,OCTO_RECORD_ID,WARD,BID,LATITUDE,VOTING_PRECINCT,offense-text,START_DATE,PSA,ucr-rank,CENSUS_TRACT,XBLOCK,LONGITUDE,YBLOCK,BLOCK_GROUP,CCN,NEIGHBORHOOD_CLUSTER,ANC,BLOCK,SHIFT
"5/26/2024, 10:00:00 AM","5/26/2024, 12:00:00 AM",violent,knife,homicide,violent|homicide,"38.9274233965,-77.0217214713",3D2,2024,3,,1,,38.9274233965,precinct 37,homicide,"5/26/2024, 8:38:00 AM",306,1,003200,398116.52,-77.0217214713,139949.75,003200 4,24079205,cluster 2,1E,500 - 699 block of harvard street nw,midnight
"7/30/2025, 1:15:00 AM","7/30/2025, 12:00:00 AM",violent,others,homicide,violent|homicide,"38.9177609384,-77.0224226151",3D2,2025,3,,1,,38.9177609384,precinct 37,homicide,"7/30/2025, 12:20:00 AM",305,1,003500,398055.46,-77.0224226151,138877.15,003500 3,25115173,cluster 3,1B,700 - 799 block of v street nw,midnight
"3/31/2024, 4:39:00 PM","3/31/2024, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.877005527,-77.0029539542",1D3,2024,1,,8,capitol riverfront,38.877005527,precinct 131,homicide,"3/31/2024, 3:00:00 AM",106,1,007203,399743.68,-77.0029539542,134352.74,007203 1,24048025,cluster 27,8F,1100 - 1199 block of 2nd place se,midnight
"2/11/2025, 2:49:00 PM","2/11/2025, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.8646640502,-76.9775289645",7D1,2025,7,,8,,38.8646640502,precinct 114,homicide,"2/11/2025, 2:44:00 PM",701,1,007504,401950.19,-76.9775289645,132982.98,007504 1,25020544,cluster 28,8A,1953 - 2099 block of 19th place se,midnight
"5/13/2025, 5:15:00 PM","5/13/2025, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.889093908,-76.9372513747",6D3,2025,6,,7,,38.889093908,precinct 104,homicide,"5/13/2025, 5:10:00 PM",604,1,009906,405443.89,-76.9372513747,135696.51,009906 1,25070930,cluster 33,7E,4510 - 4549 block of benning road se,midnight
"3/22/2024, 5:48:00 AM","3/22/2024, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.8936868185,-76.9164081427",6D1,2024,6,,7,,38.8936868185,precinct 96,homicide,"3/22/2024, 2:16:00 AM",608,1,007808,407251.7214766825,-76.9164081427,136207.8082838315,007808 2,24043157,cluster 31,7C,300 - 399 block of 59th street ne,midnight
"10/17/2023, 6:13:00 AM","10/16/2023, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.8938761719,-76.9868516108",1D2,2023,1,,6,,38.8938761719,precinct 81,homicide,"10/16/2023, 10:19:00 PM",108,1,008001,401140.64,-76.9868516108,136225.59,008001 3,23170903,cluster 25,6A,300 - 317 block of tennessee avenue ne,midnight
"2/23/2024, 1:00:00 PM","2/23/2024, 12:00:00 AM",violent,others,homicide,violent|homicide,"38.9171883705,-76.9800714834",5D3,2024,5,,5,,38.9171883705,precinct 76,homicide,"2/22/2024, 7:20:00 PM",506,1,008803,401728.26,-76.9800714834,138813.54,008803 1,24028158,cluster 23,5D,1600 - 1779 block of new york avenue ne,midnight
"12/25/2023, 8:40:00 AM","12/25/2023, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.9572768312,-77.0289345573",4D1,2023,4,,4,,38.9572768312,precinct 54,homicide,"12/25/2023, 12:24:00 AM",403,1,002002,397492.12,-77.0289345573,143263.92,002002 2,23208665,cluster 18,4E,1200 - 1299 block of longfellow street nw,midnight
"10/19/2024, 1:15:00 AM","10/19/2024, 12:00:00 AM",violent,knife,homicide,violent|homicide,"38.9492986263,-77.0166094249",4D2,2024,4,,4,,38.9492986263,precinct 55,homicide,"10/19/2024, 1:15:00 AM",407,1,002202,398560.23,-77.0166094249,142378,002202 2,24162095,cluster 18,4D,300 - 399 block of delafield place nw,midnight
"12/31/2023, 9:41:00 PM","12/31/2023, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.8545644303,-76.9705725705",7D1,2023,7,,8,,38.8545644303,precinct 115,homicide,"12/20/2023, 8:55:00 PM",702,1,007408,402554.2747843233,-76.9705725705,131862.0207277986,007408 2,23206476,cluster 36,8B,2900 - 2999 block of knox place se,midnight
"1/16/2024, 5:15:00 PM","1/16/2024, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.8682449997,-76.971565627",6D2,2024,6,,8,,38.8682449997,precinct 112,homicide,"1/16/2024, 5:12:00 PM",607,1,007605,402467.6053442429,-76.971565627,133380.6360572079,007605 4,24007992,cluster 34,8A,2400 - 2499 block of s street se,midnight
"9/11/2024, 6:06:00 PM","9/11/2024, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.8649872613,-76.95297514",6D2,2024,6,,7,,38.8649872613,precinct 110,homicide,"9/11/2024, 10:06:00 AM",606,1,007603,404081.1200337402,-76.95297514,133019.6699128729,007603 1,24140212,cluster 35,7B,3700 - 3791 block of alabama avenue se,midnight
"1/29/2024, 5:45:00 PM","2/3/2024, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.9018046592,-77.0249959451",2D3,2024,2,,2,downtown,38.9018046592,precinct 129,homicide,"1/29/2024, 5:42:00 PM",209,1,010100,397831.81,-77.0249959451,137105.93,010100 2,24014701,cluster 8,2C,900 - 999 block of new york avenue nw,midnight
"6/11/2024, 10:23:00 PM","6/11/2024, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.8668927797,-76.9790073376",6D2,2024,6,,8,,38.8668927797,precinct 112,homicide,"6/11/2024, 9:57:00 PM",607,1,007605,401821.8297916436,-76.9790073376,133230.3548090684,007605 2,24089071,cluster 34,8A,1900 - 1925 block of 18th street se,midnight
"4/18/2025, 12:25:00 PM","4/18/2025, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.8424084336,-76.986465355",7D2,2025,7,,8,,38.8424084336,precinct 120,homicide,"4/18/2025, 12:24:00 PM",705,1,007304,401174.9952630433,-76.986465355,130512.2949665461,007304 4,25056255,cluster 38,8E,1303 - 1358 block of congress street se,midnight
"8/3/2024, 1:05:00 AM","8/3/2024, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.9056424003,-77.007474088",5D1,2024,5,,6,noma,38.9056424003,precinct 144,homicide,"8/3/2024, 1:03:00 AM",501,1,010601,399351.72,-77.007474088,137531.68,010601 1,24118687,cluster 25,6E,1 - 99 block of m street ne,midnight
"5/8/2024, 6:50:00 PM","10/30/2024, 12:00:00 AM",violent,others,homicide,violent|homicide,"38.8775161271,-76.9845951078",1D3,2024,1,,6,,38.8775161271,precinct 91,homicide,"5/8/2024, 12:31:00 PM",106,1,007100,401336.7010551934,-76.9845951078,134409.5291141627,007100 1,24069080,cluster 26,6B,1400 - 1499 block of l street se,midnight
,"11/1/2024, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.8917103431,-76.9392052962",6D1,2024,6,,7,,38.8917103431,precinct 99,homicide,"11/1/2024, 3:59:00 AM",602,1,007803,405274.18,-76.9392052962,135986.84,007803 4,24169678,cluster 33,7F,100 - 199 block of 44th street ne,midnight
"4/22/2023, 11:00:00 AM","9/26/2023, 12:00:00 AM",violent,others,homicide,violent|homicide,"38.9229878817,-76.9851983334",5D2,2023,5,,5,,38.9229878817,precinct 72,homicide,"4/22/2023, 10:22:00 AM",505,1,009102,401283.54,-76.9851983334,139457.25,009102 2,23062620,cluster 22,5C,1400 - 1479 block of saratoga avenue ne,midnight
,"7/29/2024, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.9299344181,-76.9936585621",5D2,2024,5,,5,,38.9299344181,precinct 73,homicide,"7/29/2024, 7:45:00 PM",504,1,009301,400549.85,-76.9936585621,140228.29,009301 2,24116337,cluster 22,5B,3200 - 3299 block of 9th street ne,midnight
"7/29/2022, 9:13:00 PM","1/2/2025, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.8269974687,-77.0106445001",7D3,2025,7,,8,,38.8269974687,precinct 126,homicide,"7/29/2022, 9:12:00 PM",708,1,009807,399075.71,-77.0106445001,128801.54,009807 3,22108667,cluster 39,8D,1 - 199 block of darrington street sw,midnight
"9/1/2023, 1:50:00 PM","9/1/2023, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.8868847503,-76.9268286031",6D3,2023,6,,7,,38.8868847503,precinct 104,homicide,"9/1/2023, 1:43:00 PM",604,1,009905,406348.3360358442,-76.9268286031,135451.9495631301,009905 1,23144162,cluster 33,7E,5100 - 5299 block of astor place se,midnight
"10/18/2023, 11:55:00 AM","10/18/2023, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.8995435581,-76.9836359502",5D3,2023,5,,6,,38.8995435581,precinct 81,homicide,"10/18/2023, 11:30:00 AM",507,1,008001,401419.49,-76.9836359502,136854.76,008001 1,23171778,cluster 25,6A,700 - 799 block of 15th street ne,midnight
"3/18/2025, 11:00:00 AM","3/18/2025, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.8444784836,-76.9978437159",7D2,2025,7,,8,,38.8444784836,precinct 123,homicide,"3/18/2025, 11:00:00 AM",705,1,010400,400187.19,-76.9978437159,130742,010400 1,25038941,cluster 39,8C,3011 - 3024 block of martin luther king jr avenue se,midnight
"9/4/2023, 11:16:00 PM","9/4/2023, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.8333902827,-76.9922401259",7D3,2023,7,,8,,38.8333902827,precinct 121,homicide,"9/4/2023, 6:47:00 PM",706,1,009801,400673.75,-76.9922401259,129511.16,009801 1,23146079,cluster 39,8E,3826 - 3899 block of 9th street se,midnight
,"2/14/2024, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.9018336377,-76.929222217",6D1,2024,6,,7,,38.9018336377,precinct 94,homicide,"2/14/2024, 7:35:00 PM",608,1,007809,406139.38,-76.929222217,137111.23,007809 1,24023596,cluster 31,7C,4916 - 5066 block of jay street ne,midnight
"9/14/2010, 12:00:00 AM","6/30/2025, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.8885283511,-76.9344776422",6D3,2025,6,,7,,38.8885283511,precinct 104,homicide,"9/14/2010, 8:45:00 PM",604,1,009906,405684.5760672282,-76.9344776422,135633.8978512989,009906 1,10133557,cluster 33,7E,4600 - 4699 block of a street se,midnight
"3/17/2017, 11:57:31 PM","9/26/2023, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.9038733708,-76.924290238",6D1,2023,6,,7,,38.9038733708,precinct 93,homicide,"3/17/2017, 10:03:00 PM",602,1,007806,406567,-76.924290238,137338,007806 1,17043849,cluster 31,7C,5130 - 5299 block of sheriff road ne,midnight
"11/19/2023, 8:38:00 PM","11/19/2023, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.8619037431,-76.9730878567",7D1,2023,7,,8,,38.8619037431,precinct 134,homicide,"11/19/2023, 8:21:00 PM",702,1,007502,402335.71,-76.9730878567,132676.67,007502 1,23189844,cluster 36,8B,2301 - 2399 block of good hope court se,midnight
"10/12/2023, 1:35:00 PM","10/12/2023, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.921693792,-76.9841734339",5D2,2023,5,,5,,38.921693792,precinct 72,homicide,"10/12/2023, 1:34:00 PM",505,1,009102,401372.44,-76.9841734339,139313.61,009102 2,23168472,cluster 22,5C,1400 - 1499 block of downing street ne,midnight
"9/26/2023, 8:00:00 AM","9/25/2023, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.8808134633,-76.9281368887",6D3,2023,6,,7,,38.8808134633,precinct 104,homicide,"9/25/2023, 11:44:00 PM",604,1,009905,406235.36,-76.9281368887,134777.9,009905 3,23158583,cluster 33,7E,5100 - 5298 block of fitch street se,midnight
"9/2/2023, 3:21:00 AM","9/1/2023, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.9512079477,-77.0132411043",4D2,2023,4,,4,,38.9512079477,precinct 57,homicide,"9/1/2023, 11:12:00 PM",407,1,002202,398852.23996489,-77.0132411043,142589.90422575,002202 1,23144473,cluster 19,4D,new hampshire avenue nw and farragut street nw,midnight
"12/2/2023, 4:07:00 PM","12/2/2023, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.8992501174,-76.9784090744",5D3,2023,5,,7,,38.8992501174,precinct 81,homicide,"12/2/2023, 4:06:00 PM",507,1,007901,401872.9,-76.9784090744,136822.28,007901 1,23196436,cluster 25,7D,1700 - 1799 block of benning road ne,midnight
,"5/27/2024, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.8966558827,-76.9476475094",6D1,2024,6,,7,,38.8966558827,precinct 99,homicide,"5/27/2024, 2:44:00 PM",602,1,007803,404541.47,-76.9476475094,136535.38,007803 1,24079875,cluster 30,7F,4000 - 4121 block of minnesota avenue ne,midnight
"11/4/2023, 12:32:00 AM","11/4/2023, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.9241523169,-77.0321806643",3D1,2023,3,,1,,38.9241523169,precinct 36,homicide,"11/3/2023, 11:37:00 PM",304,1,003702,397209.47,-77.0321806643,139586.9,003702 2,23181200,cluster 2,1A,2600 - 2698 block of 14th street nw,midnight
"11/4/2023, 7:50:00 AM","11/4/2023, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.8887848833,-76.9549446976",6D3,2023,6,,7,,38.8887848833,precinct 132,homicide,"11/4/2023, 7:46:00 AM",603,1,007708,403908.8853455804,-76.9549446976,135661.2994833243,007708 1,23181316,cluster 32,7F,3500 - 3599 block of a street se,midnight
"2/23/2024, 8:56:00 AM","2/23/2024, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.8943248135,-76.9117440124",6D1,2024,6,,7,,38.8943248135,precinct 96,homicide,"2/23/2024, 5:16:00 AM",608,1,007808,407656.273317058,-76.9117440124,136279.0115798976,007808 2,24028008,cluster 31,7C,6200 - 6299 block of dix street ne,midnight
"1/30/2024, 8:00:00 PM","7/22/2024, 12:00:00 AM",violent,others,homicide,violent|homicide,"38.8597992774,-76.9874170364",7D1,2024,7,,8,,38.8597992774,precinct 118,homicide,"1/30/2024, 7:51:00 PM",703,1,007407,401092.11,-76.9874170364,132442.79,007407 2,24015387,cluster 37,8B,1401 - 1436 block of morris road se,midnight
,"5/3/2024, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.8540837761,-76.9722143649",7D1,2024,7,,8,,38.8540837761,precinct 115,homicide,"5/3/2024, 9:10:00 PM",702,1,007408,402411.784736191,-76.9722143649,131808.6200237491,007408 2,24066669,cluster 36,8B,2300 - 2499 block of hartford street se,midnight
"12/4/2023, 11:45:00 PM","12/4/2023, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.8444784836,-76.9978437159",7D2,2023,7,,8,,38.8444784836,precinct 123,homicide,"12/3/2023, 11:04:00 PM",707,1,010400,400187.19,-76.9978437159,130742,010400 1,23197138,cluster 39,8C,3011 - 3024 block of martin luther king jr avenue se,midnight
"7/12/2025, 11:57:00 PM","7/12/2025, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.8810280121,-76.9341982",6D3,2025,6,,7,,38.8810280121,precinct 103,homicide,"7/12/2025, 8:25:00 PM",604,1,009907,405709.42,-76.9341982,134801.32,009907 2,25105330,cluster 33,7E,4620 - 4799 block of g street se,midnight
,"5/20/2024, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.9788135852,-77.0222181637",4D1,2024,4,,4,,38.9788135852,precinct 63,homicide,"5/20/2024, 9:12:00 PM",401,1,010300,398074.84,-77.0222181637,145654.54,010300 2,24075955,cluster 17,4B,7300 - 7399 block of blair road nw,midnight
,"11/7/2024, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.8309557733,-76.9965697631",7D3,2024,7,,8,,38.8309557733,precinct 125,homicide,"11/7/2024, 3:31:00 PM",706,1,009802,400297.84,-76.9965697631,129240.89,009802 2,24173293,cluster 39,8E,600 - 799 block of atlantic street se,midnight
"3/30/2025, 11:02:00 PM","3/29/2025, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.8418187534,-76.9920297887",7D2,2025,7,,8,,38.8418187534,precinct 120,homicide,"3/29/2025, 11:00:00 PM",705,1,007304,400691.9308145951,-76.9920297887,130446.7794784853,007304 2,25045634,cluster 39,8C,3300 - 3399 block of 10th place se,midnight
"10/21/2024, 10:05:00 AM","10/21/2024, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.8796887445,-76.9818456138",1D2,2024,1,,6,,38.8796887445,precinct 91,homicide,"10/21/2024, 9:41:00 AM",107,1,006802,401575.23,-76.9818456138,134650.75,006802 2,24163320,cluster 26,6B,800 - 899 block of kentucky avenue se,midnight
,"1/2/2025, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.9028446705,-76.924650285",6D1,2025,6,,7,,38.9028446705,precinct 94,homicide,"1/2/2025, 9:51:00 PM",608,1,007809,406535.8641000182,-76.924650285,137223.7801567743,007809 1,25001014,cluster 31,7C,5200 - 5299 block of just street ne,midnight
"4/10/2024, 6:09:00 PM","4/10/2024, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.904756695,-76.9741682083",5D3,2024,5,,5,,38.904756695,precinct 78,homicide,"4/10/2024, 6:08:00 PM",507,1,008903,402240.6,-76.9741682083,137433.65,008903 1,24053838,cluster 23,5D,1100 - 1199 block of 21st street ne,midnight
"6/8/2025, 5:42:00 AM","6/8/2025, 12:00:00 AM",violent,knife,homicide,violent|homicide,"38.9414452012,-77.0215974755",4D2,2025,4,,4,,38.9414452012,precinct 45,homicide,"6/8/2025, 12:30:00 AM",407,1,002400,398127.64,-77.0215974755,141506.29,002400 3,25085416,cluster 18,4C,4100 - 4199 block of 7th street nw,midnight
"8/24/2024, 7:37:00 PM","8/25/2024, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.8926800402,-76.9509711286",6D3,2024,6,,7,,38.8926800402,precinct 102,homicide,"8/24/2024, 5:38:00 PM",603,1,009603,404253.39,-76.9509711286,136093.87,009603 3,24130484,cluster 32,7F,3806 - 3843 block of minnesota avenue ne,midnight
"9/24/2023, 4:30:00 AM","9/24/2023, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.9001986979,-76.9869062421",1D2,2023,1,,6,,38.9001986979,precinct 82,homicide,"9/23/2023, 11:51:00 PM",104,1,008410,401135.8,-76.9869062421,136927.44,008410 1,23157548,cluster 25,6A,1300 - 1399 block of h street ne,midnight
,"5/21/2025, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.8967345505,-77.0151797448",1D1,2025,1,,6,downtown,38.8967345505,precinct 143,homicide,"5/21/2025, 9:06:00 PM",101,1,005900,398683.19,-77.0151797448,136542.92,005900 2,25075760,cluster 8,6E,500 - 598 block of 3rd street nw,midnight
"9/15/2024, 11:00:00 AM","9/15/2024, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.8945868657,-76.9292327496",6D1,2024,6,,7,,38.8945868657,precinct 97,homicide,"9/15/2024, 8:25:00 AM",602,1,007804,406139.09,-76.9292327496,136306.78,007804 2,24142417,cluster 31,7C,300 - 409 block of 50th street ne,midnight
,"12/21/2023, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.8737989067,-77.0106474319",1D3,2023,1,,6,,38.8737989067,precinct 127,homicide,"12/21/2023, 11:46:00 AM",105,1,006400,399076.0613730955,-77.0106474319,133996.8307137797,006400 1,23206726,cluster 9,6D,1300 - 1399 block of half street sw,midnight
,"12/9/2023, 12:00:00 AM",violent,knife,homicide,violent|homicide,"38.8788816514,-76.999515844",1D3,2023,1,,8,capitol riverfront,38.8788816514,precinct 131,homicide,"12/5/2023, 3:45:00 PM",106,1,007203,400042.01,-76.999515844,134561,007203 2,23198170,cluster 27,8F,900 - 999 block of 5th street se,midnight
"3/8/2024, 12:11:00 PM","3/8/2024, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.9096810032,-76.9835451911",5D3,2024,5,,5,,38.9096810032,precinct 78,homicide,"3/8/2024, 12:09:00 PM",506,1,008804,401427.16,-76.9835451911,137980.1,008804 2,24035605,cluster 23,5D,1200 - 1299 block of mount olivet road ne,midnight
"8/11/2025, 10:36:00 PM","8/11/2025, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.9064431688,-77.0280850996",3D3,2025,3,,2,,38.9064431688,precinct 17,homicide,"8/11/2025, 6:56:00 PM",307,1,005004,397564.01,-77.0280850996,137620.92,005004 1,25122340,cluster 7,2F,1200 - 1299 block of 12th street nw,midnight
,"8/5/2025, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.8645101066,-76.9784134514",7D1,2025,7,,8,,38.8645101066,precinct 114,homicide,"8/5/2025, 11:19:00 PM",701,1,007504,401873.4322236915,-76.9784134514,132965.872600823,007504 2,25119118,cluster 28,8A,1850 - 1999 block of u street se,midnight
,"3/16/2025, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.8775704307,-76.9390382693",6D2,2025,6,,7,,38.8775704307,precinct 106,homicide,"3/16/2025, 3:29:00 AM",605,1,007707,405289.7184348618,-76.9390382693,134417.2106501698,007707 1,25037685,cluster 33,7E,1000 - 1199 block of chaplin street se,midnight
"9/12/2024, 3:12:00 AM","9/12/2024, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.8446773677,-76.9998727268",7D2,2024,7,,8,,38.8446773677,precinct 123,homicide,"9/12/2024, 3:10:00 AM",707,1,010400,400011.0487339632,-76.9998727268,130764.0753187797,010400 1,24140674,cluster 39,8C,300 - 599 block of parkland place se,midnight
"8/28/2024, 11:49:00 PM","8/28/2024, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.9299344181,-76.9936585621",5D2,2024,5,,5,,38.9299344181,precinct 73,homicide,"8/28/2024, 3:15:00 PM",504,1,009301,400549.85,-76.9936585621,140228.29,009301 2,24132694,cluster 22,5B,3200 - 3299 block of 9th street ne,midnight
,"4/1/2024, 12:00:00 AM",violent,others,homicide,violent|homicide,"38.89367998,-76.9136715057",6D1,2024,6,,7,,38.89367998,precinct 96,homicide,"4/1/2024, 7:03:00 PM",608,1,007808,407489.1295729029,-76.9136715057,136207.270107831,007808 2,24048881,cluster 31,7C,300 - 399 block of 61st street ne,midnight
"4/25/2024, 10:49:00 AM","4/25/2024, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.9357936971,-77.027846143",4D3,2024,4,,4,,38.9357936971,precinct 49,homicide,"4/25/2024, 12:08:00 AM",404,1,002503,397585.73,-77.027846143,140879.07,002503 2,24061589,cluster 18,4C,1000 - 1099 block of spring road nw,midnight
"9/28/2024, 2:20:00 AM","9/28/2024, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.8561277862,-76.9725864468",7D1,2024,7,,8,,38.8561277862,precinct 115,homicide,"9/28/2024, 2:18:00 AM",702,1,007408,402379.42,-76.9725864468,132035.51,007408 2,24150129,cluster 36,8B,2700 - 2899 block of langston place se,midnight
"6/27/2025, 1:28:00 AM","6/27/2025, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.8257631909,-76.9998881546",7D3,2025,7,,8,,38.8257631909,precinct 125,homicide,"6/27/2025, 1:26:00 AM",706,1,009811,400009.711997962,-76.9998881546,128664.4730768313,009811 1,25096183,cluster 39,8E,4230 - 4299 block of 4th street se,midnight
"3/27/2025, 5:22:00 PM","6/26/2025, 12:00:00 AM",violent,others,homicide,violent|homicide,"38.893574686,-76.990887208",1D2,2025,1,,6,,38.893574686,precinct 85,homicide,"3/27/2025, 5:15:00 PM",108,1,008100,400790.55,-76.990887208,136192.08,008100 2,25044218,cluster 25,6A,1100 - 1199 block of c street ne,midnight
"4/10/2025, 11:19:00 PM","4/11/2025, 12:00:00 AM",violent,others,homicide,violent|homicide,"38.8642534441,-76.9812422284",7D1,2025,7,,8,,38.8642534441,precinct 114,homicide,"4/10/2025, 11:18:00 PM",701,1,007504,401627.9369594636,-76.9812422284,132937.3269367965,007504 2,25052409,cluster 28,8A,1600 - 1699 block of v street se,midnight
,"8/24/2023, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.9358840261,-77.0364500776",3D1,2023,3,,1,,38.9358840261,precinct 40,homicide,"8/24/2023, 4:39:00 AM",302,1,002704,396839.77,-77.0364500776,140889.36,002704 2,23139217,cluster 2,1D,3517 - 3648 block of 16th street nw,midnight
"4/13/2024, 4:24:00 AM","4/13/2024, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.8431122162,-76.9791140822",7D2,2024,7,,8,,38.8431122162,precinct 116,homicide,"4/13/2024, 4:12:00 AM",704,1,007409,401813.17001564,-76.9791140822,130590.54002262,007409 3,24055233,cluster 38,8E,mississippi avenue se and stanton road se,midnight
"7/5/2024, 12:37:00 AM","7/5/2024, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.8394517487,-76.9947826016",7D2,2024,7,,8,,38.8394517487,precinct 122,homicide,"7/5/2024, 12:36:00 AM",705,1,009804,400452.9614383733,-76.9947826016,130184.0083742414,009804 1,24102485,cluster 39,8C,700 - 799 block of upsal street se,midnight
"10/20/2024, 8:27:00 AM","10/20/2024, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.8713813642,-76.9773547969",6D2,2024,6,,8,,38.8713813642,precinct 140,homicide,"10/20/2024, 8:24:00 AM",607,1,007601,401965.1204797766,-76.9773547969,133728.6552575309,007601 3,24162737,cluster 34,8A,1500 - 1599 block of 19th street se,midnight
"4/6/2025, 4:36:00 AM","4/6/2025, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.8950443442,-76.9409002694",6D1,2025,6,,7,,38.8950443442,precinct 99,homicide,"4/6/2025, 12:45:00 AM",602,1,007803,405126.8948187107,-76.9409002694,136356.8437719698,007803 4,25049765,cluster 30,7F,4200 - 4399 block of dix street ne,midnight
"8/26/2023, 4:43:00 AM","8/26/2023, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.9175538183,-77.0259910581",3D2,2023,3,,1,,38.9175538183,precinct 22,homicide,"8/26/2023, 4:06:00 AM",305,1,004401,397745.99,-77.0259910581,138854.24,004401 3,23140437,cluster 3,1B,2000 - 2099 block of 10th street nw,midnight
"6/9/2025, 12:55:00 PM","6/9/2025, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.9096810032,-76.9835451911",5D3,2025,5,,5,,38.9096810032,precinct 78,homicide,"6/9/2025, 12:10:00 PM",506,1,008804,401427.16,-76.9835451911,137980.1,008804 2,25086207,cluster 23,5D,1200 - 1299 block of mount olivet road ne,midnight
"11/2/2023, 2:08:00 AM","11/4/2023, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.9328240152,-77.0327323041",4D3,2023,4,,1,,38.9328240152,precinct 41,homicide,"11/2/2023, 2:05:00 AM",408,1,002801,397161.98,-77.0327323041,140549.55,002801 1,23180123,cluster 2,1A,3429 - 3464 block of 14th street nw,midnight
,"11/21/2023, 12:00:00 AM",violent,gun,homicide,violent|homicide,"38.8216297021,-77.0017441439",7D3,2023,7,,8,,38.8216297021,precinct 125,homicide,"11/20/2023, 8:30:00 PM",708,1,010900,399848.54,-77.0017441439,128205.63,010900 2,23190411,cluster 39,8D,4600 - 4799 block of south capitol street,midnight
"8/16/2021, 4:13:00 AM","9/26/2023, 12:00:00 AM",violent,others,homicide,violent|homicide,"38.9012753565,-76.9826084878",5D3,2023,5,,5,,38.9012753565,precinct 77,homicide,"8/16/2021, 4:00:00 AM",506,1,008802,401508.58,-76.9826084878,137047.02,008802 2,21115336,cluster 23,5D,812 - 899 block of bladensburg road ne,midnight
